Lio/bootique/help/config/DefaultConfigHelpGeneratorTest;.testGenerate_Configs()V#m2Config,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/help/config/DefaultConfigHelpGeneratorTest.java;,VariableName,m2Config,"        ConfigObjectMetadata m1Config = ConfigObjectMetadata
                .builder(""m1root"")
                .description(""Root config of M1"")
                .type(ConfigRoot1.class)
                .addProperty(ConfigValueMetadata.builder(""p2"").type(Integer.TYPE).description(""Designates an integer value"").build())
                .addProperty(ConfigValueMetadata.builder(""p1"").type(String.class).build())
                .build();

        ConfigObjectMetadata m2Config = ConfigObjectMetadata
                .builder(""m2root"")
                .type(ConfigRoot2.class)
                .addProperty(ConfigValueMetadata.builder(""p0"").type(Boolean.class).build())
                .addProperty(ConfigValueMetadata.builder(""p4"").type(Bootique.class).build())
                .build();",m,module
Lio/bootique/help/ConsoleAppender;.MIN_LINE_WIDTH)I,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/help/ConsoleAppenderTest.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/main/java/io/bootique/help/ConsoleAppender.java;,FieldName,MIN_LINE_WIDTH,"public class ConsoleAppender {

    static final String NEWLINE = System.getProperty(""line.separator"");

    static final int MIN_LINE_WIDTH = 10;
    private static final Pattern SPACE = Pattern.compile(""\\s+"");

    private Appendable out;
    private int lineWidth;",min,minimum
Lio/bootique/value/Bytes$BytesObject;.compareTo(Lio/bootique/value/Bytes$BytesObject;)I#o#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/main/java/io/bootique/value/Bytes.java;,ParameterName,o,"    @Override
    public int compareTo(Bytes o) {
        return bytes.compareTo(o.bytes);
    }",o,object
Lio/bootique/log/DefaultBootLoggerTest;.testStderr()V,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/log/DefaultBootLoggerTest.java;,MethodName,testStderr," @Test
 public void testStderr() {

  DefaultBootLogger logger = new DefaultBootLogger(true, mockStdout, mockStderr);

  logger.stderr(""errmsg"");
  verify(mockStderr).println(""errmsg"");",stderr,standard error
Lio/bootique/resource/ResourceFactory;.CLASSPATH_URL_PREFIX)Ljava/lang/String;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/main/java/io/bootique/resource/FolderResourceFactory.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/main/java/io/bootique/resource/ResourceFactory.java;,FieldName,CLASSPATH_URL_PREFIX,"public class ResourceFactory {

    protected static final String CLASSPATH_URL_PREFIX = ""classpath:"";

    protected String resourceId;
",url,uniform resource locator
Lio/bootique/RuntimeModuleMergerTest$M4;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/RuntimeModuleMergerTest.java;,ClassName,M4,"class M4 implements Module {

  @Override
  public void configure(Binder binder) {
   // noop
  }
 }",m,module
Lio/bootique/test/junit/PolymorphicConfigurationCheckerIT$C9;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique-test/src/test/java/io/bootique/test/junit/PolymorphicConfigurationCheckerIT.java;,ClassName,C9,"@JsonTypeInfo(use = JsonTypeInfo.Id.NAME, defaultImpl = C10.class)
    public static class C9 implements PolymorphicConfiguration {
    }",c,Configuration
Lio/bootique/command/CommandRefWithArgs$RefByInstanceWithArgs;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/main/java/io/bootique/command/CommandRefWithArgs.java;,ClassName,RefByInstanceWithArgs,"static class RefByInstanceWithArgs extends CommandRefWithArgs {
        private Command command;

        RefByInstanceWithArgs(Command command, boolean terminateOnErrors) {
            super(ArgsBuilder.NO_ARGS, terminateOnErrors);
            this.command = command;
        }",ref,reference
Lio/bootique/test/junit/BQRuntimeDaemon;.checkStartupSucceeded(JLjava/util/concurrent/TimeUnit;)V#timeoutMs,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique-test/src/main/java/io/bootique/test/junit/BQRuntimeDaemon.java;,VariableName,timeoutMs," protected void checkStartupSucceeded(long timeout, TimeUnit unit) {

        long startedWaitingMs = System.currentTimeMillis();
        long timeoutMs = unit.toMillis(timeout);

        Future<CommandOutcome> startupFuture = executor.submit(() -> {

            try {
                for (int i = 0; i < Integer.MAX_VALUE; i++) {",ms,millisecond
Lio/bootique/BQCoreModule;.TTY_MIN_COLUMNS)I,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/main/java/io/bootique/BQCoreModule.java;,FieldName,TTY_MIN_COLUMNS,"// TODO: duplicate of FormattedAppender.MIN_LINE_WIDTH
    private static final int TTY_MIN_COLUMNS = 40;
    private static final int TTY_DEFAULT_COLUMNS = 80;",min,minimum
Lcom/fasterxml/jackson/annotation/JsonTypeInfo;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/jackson/MockObjectConfiguration.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique-test/src/test/java/io/bootique/test/junit/PolymorphicConfigurationCheckerIT.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique-test/src/main/java/io/bootique/test/junit/PolymorphicConfigurationChecker.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/config/jackson/JsonNodeConfigurationFactoryTest.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/jackson/DefaultJacksonServiceIT.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique-test-badspi-it/src/test/java/io/bootique/test/junit/PolymorphicConfigurationCheckerIT.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/meta/config/ConfigMetadataCompilerTest.java;,ClassName,JsonTypeInfo," @BQConfig
    @JsonTypeInfo(use = JsonTypeInfo.Id.NAME, property = ""type"")
    public static interface Config9 extends PolymorphicConfiguration {
    }",info,information
Lio/bootique/help/DefaultHelpGenerator;.lambda$1(Lio/bootique/help/HelpOptions;Lio/bootique/meta/application/OptionMetadata;)V#o#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/main/java/io/bootique/help/DefaultHelpGenerator.java;,VariableName,o," HelpOptions helpOptions = new HelpOptions();

        application.getCommands().forEach(c -> {

            // for now expose commands as simply options (commands are options in a default CLI parser)
            helpOptions.add(c.asOption());
            c.getOptions().forEach(o -> helpOptions.add(o));
        });
",o,option
Lio/bootique/DeclaredVariableMetaCompiler;.lambda$0(Lio/bootique/env/DeclaredVariable;Lio/bootique/meta/config/ConfigMetadataNode;)Lio/bootique/meta/config/ConfigValueMetadata;#n#0#0,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/main/java/io/bootique/DeclaredVariableMetaCompiler.java;,VariableName,n,"for (ModuleMetadata mm : modulesMetadata.getModules()) {
            Optional<ConfigMetadataNode> cmn = mm.findConfig(var.getConfigPath());
            if (cmn.isPresent()) {
                return cmn.map(n -> compileMetadata(var, n));
            }
        }",n,node
Lio/bootique/jackson/deserializer/DecimalUtils;.toDecimal(JI)Ljava/lang/String;#0#nanoSB,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/main/java/io/bootique/jackson/deserializer/DecimalUtils.java;,VariableName,nanoSB,"       sb.append(""000000000"");
        } else {
            StringBuilder nanoSB = new StringBuilder(9);
            nanoSB.append(nanoseconds);
            // May need to both prepend leading nanos (if value less than 0.1)
            final int nanosLen = nanoSB.length();",sb,string builder
Lio/bootique/command/CommandRefWithArgs$RefByInstanceWithArgs;.(Lio/bootique/command/Command;Z)V,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/main/java/io/bootique/command/CommandRefWithArgs.java;,MethodName,RefByInstanceWithArgs,"static class RefByInstanceWithArgs extends CommandRefWithArgs {
        private Command command;

        RefByInstanceWithArgs(Command command, boolean terminateOnErrors) {
            super(ArgsBuilder.NO_ARGS, terminateOnErrors);
            this.command = command;
        }",args,arguments
Lio/bootique/log/DefaultBootLoggerTest;.mockStderr)Ljava/io/PrintStream;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/log/DefaultBootLoggerTest.java;,FieldName,mockStderr,"public class DefaultBootLoggerTest {

 private PrintStream mockStdout;
 private PrintStream mockStderr;

 @Before
 public void before() {",stderr,standard error
Lio/bootique/jackson/deserializer/OffsetTimeDeserializer;.deserialize(Lcom/fasterxml/jackson/core/JsonParser;Lcom/fasterxml/jackson/databind/DeserializationContext;)Ljava/time/OffsetTime;|Ljava/io/IOException;#1#t,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/main/java/io/bootique/jackson/deserializer/OffsetTimeDeserializer.java;,VariableName,t," int hour = parser.nextIntValue(-1);
        if (hour == -1) {
            JsonToken t = parser.getCurrentToken();
            if (t == JsonToken.END_ARRAY) {
                return null;
            }",t,token
Lio/bootique/Bootique;.createJVMShutdownHook()Ljava/lang/Thread;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/main/java/io/bootique/Bootique.java;,MethodName,createJVMShutdownHook,"private Thread createJVMShutdownHook() {

        // resolve all services needed for shutdown eagerly and outside shutdown thread to ensure that shutdown hook
        // will not fail due to misconfiguration, etc.

        ShutdownManager shutdownManager = this.shutdownManager;",jvm,java virtual machine
Ljava/net/MalformedURLException;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/config/CliConfigurationSourceTest.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/resource/ResourceFactoryTest.java;C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/config/jackson/MultiFormatJsonNodeParserTest.java;,ClassName,MalformedURLException,"private String fileUrl(String path) {
        try {
            return new File(path).toURI().toURL().toExternalForm();
        } catch (MalformedURLException e) {
            throw new RuntimeException(e);
        }
    }",url,uniform resource locator
Lio/bootique/resource/ResourceFactory_WebConfigSourceIT;.testReadConfig_HttpUrl()V|Ljava/io/IOException;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/resource/ResourceFactory_WebConfigSourceIT.java;,MethodName,testReadConfig_HttpUrl,"    @Test
    public void testReadConfig_HttpUrl() throws IOException {
        String url = ""http://localhost:12025/"";
        assertEquals(""g: h"", ResourceFactoryTest.resourceContents(url));
    }",url,uniform resource locator
Lio/bootique/config/jackson/MultiFormatJsonNodeParserTest;.testParserTypeFromExtension_FileUrl()V|Ljava/net/MalformedURLException;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/config/jackson/MultiFormatJsonNodeParserTest.java;,MethodName,testParserTypeFromExtension_FileUrl,"
 @Test
 public void testParserTypeFromExtension_FileUrl() throws MalformedURLException {

  MultiFormatJsonNodeParser parser = new MultiFormatJsonNodeParser(Collections.emptyMap(),
    mock(BootLogger.class));
  assertEquals(ParserType.YAML, parser.parserTypeFromExtension(new URL(""file://example.org/test.yml"")));
 }",url,uniform resource locator
Lio/bootique/resource/FolderResourceFactory;.getUserDir()Ljava/lang/String;#userDir,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/main/java/io/bootique/resource/FolderResourceFactory.java;,VariableName,userDir,"    /**
     * @return Absolute URI for current working directory (without trailing forward slash)
     */
    private static String getUserDir() {
        String userDir = System.getProperty(""user.dir"");
        if (!userDir.startsWith(""/"")) {
            userDir = ""/"" + userDir;
        }",dir,directory
Lio/bootique/BootiqueIT$M2;.getS1()Ljava/lang/String;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/BootiqueIT.java;,MethodName,getS1,"@S1
        @Provides
        @Singleton
        String getS1() {
            return ""m2_s1"";
        }
    }",s,string
Lio/bootique/test/junit/BQModuleProviderChecker;.testAutoLoadable()V#c,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique-test/src/main/java/io/bootique/test/junit/BQModuleProviderChecker.java;,VariableName,c,"protected void testAutoLoadable() {

        Long c = matchingProviders().collect(counting());

        switch (c.intValue()) {
            case 0:
                fail(""Expected provider '"" + provider.getName() + ""' is not found"");",c,collect
Lio/bootique/config/jackson/MultiFormatJsonNodeParserTest;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/test/java/io/bootique/config/jackson/MultiFormatJsonNodeParserTest.java;,ClassName,MultiFormatJsonNodeParserTest,"public class MultiFormatJsonNodeParserTest {

 @SuppressWarnings(""unchecked"")
 private Map<ParserType, Function<InputStream, Optional<JsonNode>>> createParsersMap(ParserType... types) {

  Map<ParserType, Function<InputStream, Optional<JsonNode>>> map = new EnumMap<>(ParserType.class);
  asList(types).forEach(t -> map.put(t, mock(Function.class)));",json,javascript object notation
Lio/bootique/jackson/deserializer/JSR310DeserializerBase;._peelDTE(Ljava/time/DateTimeException;)Ljava/time/DateTimeException;,C:/Users/research/Desktop/LLM-based AbbrExpan/GPT/context/testProject/bootique-master/bootique/src/main/java/io/bootique/jackson/deserializer/JSR310DeserializerBase.java;,MethodName,_peelDTE,"/**
     * Helper method used to peel off spurious wrappings of DateTimeException
     */
    protected DateTimeException _peelDTE(DateTimeException e) {
        while (true) {
            Throwable t = e.getCause();
            if (t != null && t instanceof DateTimeException) {",dte,date
